id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
3505,CDS,cde_fo,EURINR,5893,OPTCUR,PE,94.75,EURINR28JULY2394.75PE,EURINR2372894.75PE,EURINR 28JUL23 94.75 PE,28-07-2023,1,0.0025,94,75,94.75
3506,CDS,cde_fo,EURINR,5894,OPTCUR,CE,95,EURINR28JULY2395CE,EURINR2372895CE,EURINR 28JUL23 95 CE,28-07-2023,1,0.0025,95,,95
3507,CDS,cde_fo,EURINR,5895,OPTCUR,PE,95,EURINR28JULY2395PE,EURINR2372895PE,EURINR 28JUL23 95 PE,28-07-2023,1,0.0025,95,,95
3508,CDS,cde_fo,EURINR,5896,OPTCUR,CE,95.25,EURINR28JULY2395.25CE,EURINR2372895.25CE,EURINR 28JUL23 95.25 CE,28-07-2023,1,0.0025,95,25,95.25
3509,CDS,cde_fo,JPYINR,5897,OPTCUR,PE,60.25,JPYINR27JUNE2360.25PE,JPYINR23JUN60.25PE,JPYINR 27JUN23 60.25 PE,27-06-2023,1,0.0025,60,25,60.25
3510,CDS,cde_fo,EURINR,5899,OPTCUR,PE,95.25,EURINR28JULY2395.25PE,EURINR2372895.25PE,EURINR 28JUL23 95.25 PE,28-07-2023,1,0.0025,95,25,95.25
3511,CDS,cde_fo,GBPUSD,5902,OPTCUR,PE,1.24,GBPUSD28MARCH241.24PE,GBPUSD24MAR1.24PE,GBPUSD 28MAR24 1.24 PE,28-03-2024,1,0.0001,1,24,1.24
3512,CDS,cde_fo,GBPUSD,5903,OPTCUR,CE,1.245,GBPUSD28MARCH241.245CE,GBPUSD24MAR1.245CE,GBPUSD 28MAR24 1.245 CE,28-03-2024,1,0.0001,1,245,1.245
3513,CDS,cde_fo,GBPINR,5904,OPTCUR,PE,95.5,GBPINR27DECEMBER2395.5PE,GBPINR23DEC95.5PE,GBPINR 27DEC23 95.5 PE,27-12-2023,1,0.0025,95,5,95.5
3514,CDS,cde_fo,GBPINR,5905,OPTCUR,CE,95.75,GBPINR27DECEMBER2395.75CE,GBPINR23DEC95.75CE,GBPINR 27DEC23 95.75 CE,27-12-2023,1,0.0025,95,75,95.75
3515,CDS,cde_fo,GBPINR,5906,OPTCUR,PE,95.75,GBPINR27DECEMBER2395.75PE,GBPINR23DEC95.75PE,GBPINR 27DEC23 95.75 PE,27-12-2023,1,0.0025,95,75,95.75
3516,CDS,cde_fo,GBPINR,5907,OPTCUR,CE,96,GBPINR27DECEMBER2396CE,GBPINR23DEC96CE,GBPINR 27DEC23 96 CE,27-12-2023,1,0.0025,96,,96
3517,CDS,cde_fo,GBPINR,5908,OPTCUR,PE,96,GBPINR27DECEMBER2396PE,GBPINR23DEC96PE,GBPINR 27DEC23 96 PE,27-12-2023,1,0.0025,96,,96
3518,CDS,cde_fo,GBPINR,5909,OPTCUR,CE,96.25,GBPINR27DECEMBER2396.25CE,GBPINR23DEC96.25CE,GBPINR 27DEC23 96.25 CE,27-12-2023,1,0.0025,96,25,96.25
3519,CDS,cde_fo,GBPINR,5910,OPTCUR,PE,96.25,GBPINR27DECEMBER2396.25PE,GBPINR23DEC96.25PE,GBPINR 27DEC23 96.25 PE,27-12-2023,1,0.0025,96,25,96.25
3520,CDS,cde_fo,GBPINR,5911,OPTCUR,CE,96.5,GBPINR27DECEMBER2396.5CE,GBPINR23DEC96.5CE,GBPINR 27DEC23 96.5 CE,27-12-2023,1,0.0025,96,5,96.5
3521,CDS,cde_fo,GBPINR,5912,OPTCUR,PE,96.5,GBPINR27DECEMBER2396.5PE,GBPINR23DEC96.5PE,GBPINR 27DEC23 96.5 PE,27-12-2023,1,0.0025,96,5,96.5
3522,CDS,cde_fo,GBPINR,5913,OPTCUR,CE,96.75,GBPINR27DECEMBER2396.75CE,GBPINR23DEC96.75CE,GBPINR 27DEC23 96.75 CE,27-12-2023,1,0.0025,96,75,96.75
3523,CDS,cde_fo,GBPINR,5914,OPTCUR,PE,96.75,GBPINR27DECEMBER2396.75PE,GBPINR23DEC96.75PE,GBPINR 27DEC23 96.75 PE,27-12-2023,1,0.0025,96,75,96.75
3524,CDS,cde_fo,GBPINR,5915,OPTCUR,CE,97,GBPINR27DECEMBER2397CE,GBPINR23DEC97CE,GBPINR 27DEC23 97 CE,27-12-2023,1,0.0025,97,,97
3525,CDS,cde_fo,EURUSD,5916,OPTCUR,PE,0.875,EURUSD27JUNE230.875PE,EURUSD23JUN0.875PE,EURUSD 27JUN23 0.875 PE,27-06-2023,1,0.0001,,875,.875
3526,CDS,cde_fo,GBPINR,5919,OPTCUR,PE,97,GBPINR27DECEMBER2397PE,GBPINR23DEC97PE,GBPINR 27DEC23 97 PE,27-12-2023,1,0.0025,97,,97
3527,CDS,cde_fo,JPYINR,5920,OPTCUR,CE,60.5,JPYINR27JUNE2360.5CE,JPYINR23JUN60.5CE,JPYINR 27JUN23 60.5 CE,27-06-2023,1,0.0025,60,5,60.5
3528,CDS,cde_fo,JPYINR,5921,OPTCUR,PE,60.5,JPYINR27JUNE2360.5PE,JPYINR23JUN60.5PE,JPYINR 27JUN23 60.5 PE,27-06-2023,1,0.0025,60,5,60.5
3529,CDS,cde_fo,USDJPY,5922,OPTCUR,CE,148,USDJPY28MARCH24148CE,USDJPY24MAR148CE,USDJPY 28MAR24 148 CE,28-03-2024,1,0.01,148,,148
3530,CDS,cde_fo,USDJPY,5923,OPTCUR,PE,148,USDJPY28MARCH24148PE,USDJPY24MAR148PE,USDJPY 28MAR24 148 PE,28-03-2024,1,0.01,148,,148
3531,CDS,cde_fo,GBPINR,5924,OPTCUR,CE,97.25,GBPINR27DECEMBER2397.25CE,GBPINR23DEC97.25CE,GBPINR 27DEC23 97.25 CE,27-12-2023,1,0.0025,97,25,97.25
3532,CDS,cde_fo,GBPINR,5925,OPTCUR,PE,97.25,GBPINR27DECEMBER2397.25PE,GBPINR23DEC97.25PE,GBPINR 27DEC23 97.25 PE,27-12-2023,1,0.0025,97,25,97.25
3533,CDS,cde_fo,GBPINR,5926,OPTCUR,CE,97.5,GBPINR27DECEMBER2397.5CE,GBPINR23DEC97.5CE,GBPINR 27DEC23 97.5 CE,27-12-2023,1,0.0025,97,5,97.5
3534,CDS,cde_fo,GBPINR,5927,OPTCUR,PE,97.5,GBPINR27DECEMBER2397.5PE,GBPINR23DEC97.5PE,GBPINR 27DEC23 97.5 PE,27-12-2023,1,0.0025,97,5,97.5
3535,CDS,cde_fo,EURINR,5928,OPTCUR,PE,87.25,EURINR11AUGUST2387.25PE,EURINR2381187.25PE,EURINR 11AUG23 87.25 PE,11-08-2023,1,0.0025,87,25,87.25
3536,CDS,cde_fo,GBPINR,5929,OPTCUR,CE,107.25,GBPINR18AUGUST23107.25CE,GBPINR23818107.25CE,GBPINR 18AUG23 107.25 CE,18-08-2023,1,0.0025,107,25,107.25
3537,CDS,cde_fo,GBPINR,5930,OPTCUR,PE,107.25,GBPINR18AUGUST23107.25PE,GBPINR23818107.25PE,GBPINR 18AUG23 107.25 PE,18-08-2023,1,0.0025,107,25,107.25
3538,CDS,cde_fo,GBPINR,5931,OPTCUR,CE,107.5,GBPINR18AUGUST23107.5CE,GBPINR23818107.5CE,GBPINR 18AUG23 107.5 CE,18-08-2023,1,0.0025,107,5,107.5
3539,CDS,cde_fo,GBPINR,5932,OPTCUR,CE,97.75,GBPINR27DECEMBER2397.75CE,GBPINR23DEC97.75CE,GBPINR 27DEC23 97.75 CE,27-12-2023,1,0.0025,97,75,97.75
3540,CDS,cde_fo,GBPINR,5933,OPTCUR,PE,97.75,GBPINR27DECEMBER2397.75PE,GBPINR23DEC97.75PE,GBPINR 27DEC23 97.75 PE,27-12-2023,1,0.0025,97,75,97.75
3541,CDS,cde_fo,GBPINR,5934,OPTCUR,CE,98,GBPINR27DECEMBER2398CE,GBPINR23DEC98CE,GBPINR 27DEC23 98 CE,27-12-2023,1,0.0025,98,,98
3542,CDS,cde_fo,GBPINR,5935,OPTCUR,PE,98,GBPINR27DECEMBER2398PE,GBPINR23DEC98PE,GBPINR 27DEC23 98 PE,27-12-2023,1,0.0025,98,,98
3543,CDS,cde_fo,GBPINR,5936,OPTCUR,CE,98.25,GBPINR27DECEMBER2398.25CE,GBPINR23DEC98.25CE,GBPINR 27DEC23 98.25 CE,27-12-2023,1,0.0025,98,25,98.25
3544,CDS,cde_fo,GBPINR,5937,OPTCUR,PE,98.25,GBPINR27DECEMBER2398.25PE,GBPINR23DEC98.25PE,GBPINR 27DEC23 98.25 PE,27-12-2023,1,0.0025,98,25,98.25
3545,CDS,cde_fo,GBPINR,5940,OPTCUR,PE,107.5,GBPINR18AUGUST23107.5PE,GBPINR23818107.5PE,GBPINR 18AUG23 107.5 PE,18-08-2023,1,0.0025,107,5,107.5
3546,CDS,cde_fo,GBPINR,5941,OPTCUR,CE,107.75,GBPINR18AUGUST23107.75CE,GBPINR23818107.75CE,GBPINR 18AUG23 107.75 CE,18-08-2023,1,0.0025,107,75,107.75
3547,CDS,cde_fo,USDJPY,5949,OPTCUR,CE,144,USDJPY28MARCH24144CE,USDJPY24MAR144CE,USDJPY 28MAR24 144 CE,28-03-2024,1,0.01,144,,144
3548,CDS,cde_fo,USDJPY,5950,OPTCUR,PE,144,USDJPY28MARCH24144PE,USDJPY24MAR144PE,USDJPY 28MAR24 144 PE,28-03-2024,1,0.01,144,,144
3549,CDS,cde_fo,EURINR,5951,OPTCUR,CE,90.5,EURINR29AUGUST2390.5CE,EURINR23AUG90.5CE,EURINR 29AUG23 90.5 CE,29-08-2023,1,0.0025,90,5,90.5
3550,CDS,cde_fo,EURINR,5952,OPTCUR,PE,90.5,EURINR29AUGUST2390.5PE,EURINR23AUG90.5PE,EURINR 29AUG23 90.5 PE,29-08-2023,1,0.0025,90,5,90.5
3551,CDS,cde_fo,GBPINR,5953,OPTCUR,CE,86,GBPINR27JUNE2386CE,GBPINR23JUN86CE,GBPINR 27JUN23 86 CE,27-06-2023,1,0.0025,86,,86
3552,CDS,cde_fo,GBPINR,5954,OPTCUR,PE,86,GBPINR27JUNE2386PE,GBPINR23JUN86PE,GBPINR 27JUN23 86 PE,27-06-2023,1,0.0025,86,,86
3553,CDS,cde_fo,GBPINR,5955,OPTCUR,CE,86.25,GBPINR27JUNE2386.25CE,GBPINR23JUN86.25CE,GBPINR 27JUN23 86.25 CE,27-06-2023,1,0.0025,86,25,86.25
3554,CDS,cde_fo,GBPINR,5958,OPTCUR,PE,86.25,GBPINR27JUNE2386.25PE,GBPINR23JUN86.25PE,GBPINR 27JUN23 86.25 PE,27-06-2023,1,0.0025,86,25,86.25
3555,CDS,cde_fo,GBPINR,5959,OPTCUR,CE,86.5,GBPINR27JUNE2386.5CE,GBPINR23JUN86.5CE,GBPINR 27JUN23 86.5 CE,27-06-2023,1,0.0025,86,5,86.5
3556,CDS,cde_fo,GBPINR,5960,OPTCUR,PE,86.5,GBPINR27JUNE2386.5PE,GBPINR23JUN86.5PE,GBPINR 27JUN23 86.5 PE,27-06-2023,1,0.0025,86,5,86.5
3557,CDS,cde_fo,GBPINR,5961,OPTCUR,CE,98.5,GBPINR27DECEMBER2398.5CE,GBPINR23DEC98.5CE,GBPINR 27DEC23 98.5 CE,27-12-2023,1,0.0025,98,5,98.5
3558,CDS,cde_fo,EURINR,5962,OPTCUR,CE,90.75,EURINR29AUGUST2390.75CE,EURINR23AUG90.75CE,EURINR 29AUG23 90.75 CE,29-08-2023,1,0.0025,90,75,90.75
3559,CDS,cde_fo,EURINR,5963,OPTCUR,PE,90.75,EURINR29AUGUST2390.75PE,EURINR23AUG90.75PE,EURINR 29AUG23 90.75 PE,29-08-2023,1,0.0025,90,75,90.75
3560,CDS,cde_fo,GBPINR,5966,OPTCUR,PE,107.75,GBPINR18AUGUST23107.75PE,GBPINR23818107.75PE,GBPINR 18AUG23 107.75 PE,18-08-2023,1,0.0025,107,75,107.75
3561,CDS,cde_fo,GBPINR,5967,OPTCUR,PE,98.5,GBPINR27DECEMBER2398.5PE,GBPINR23DEC98.5PE,GBPINR 27DEC23 98.5 PE,27-12-2023,1,0.0025,98,5,98.5
3562,CDS,cde_fo,GBPINR,5968,OPTCUR,CE,98.75,GBPINR27DECEMBER2398.75CE,GBPINR23DEC98.75CE,GBPINR 27DEC23 98.75 CE,27-12-2023,1,0.0025,98,75,98.75
3563,CDS,cde_fo,GBPINR,5971,OPTCUR,CE,86.75,GBPINR27JUNE2386.75CE,GBPINR23JUN86.75CE,GBPINR 27JUN23 86.75 CE,27-06-2023,1,0.0025,86,75,86.75
3564,CDS,cde_fo,GBPINR,5972,OPTCUR,PE,86.75,GBPINR27JUNE2386.75PE,GBPINR23JUN86.75PE,GBPINR 27JUN23 86.75 PE,27-06-2023,1,0.0025,86,75,86.75
3565,CDS,cde_fo,GBPINR,5973,OPTCUR,CE,87,GBPINR27JUNE2387CE,GBPINR23JUN87CE,GBPINR 27JUN23 87 CE,27-06-2023,1,0.0025,87,,87
3566,CDS,cde_fo,GBPINR,5974,OPTCUR,PE,87,GBPINR27JUNE2387PE,GBPINR23JUN87PE,GBPINR 27JUN23 87 PE,27-06-2023,1,0.0025,87,,87
3567,CDS,cde_fo,GBPINR,5975,OPTCUR,PE,98.75,GBPINR27DECEMBER2398.75PE,GBPINR23DEC98.75PE,GBPINR 27DEC23 98.75 PE,27-12-2023,1,0.0025,98,75,98.75
3568,CDS,cde_fo,GBPUSD,5976,OPTCUR,PE,1.245,GBPUSD28MARCH241.245PE,GBPUSD24MAR1.245PE,GBPUSD 28MAR24 1.245 PE,28-03-2024,1,0.0001,1,245,1.245
3569,CDS,cde_fo,GBPUSD,5977,OPTCUR,CE,1.25,GBPUSD28MARCH241.25CE,GBPUSD24MAR1.25CE,GBPUSD 28MAR24 1.25 CE,28-03-2024,1,0.0001,1,25,1.25
3570,CDS,cde_fo,GBPINR,5978,OPTCUR,CE,99,GBPINR27DECEMBER2399CE,GBPINR23DEC99CE,GBPINR 27DEC23 99 CE,27-12-2023,1,0.0025,99,,99
3571,CDS,cde_fo,GBPINR,5979,OPTCUR,PE,99,GBPINR27DECEMBER2399PE,GBPINR23DEC99PE,GBPINR 27DEC23 99 PE,27-12-2023,1,0.0025,99,,99
3572,CDS,cde_fo,GBPINR,5980,OPTCUR,CE,99.25,GBPINR27DECEMBER2399.25CE,GBPINR23DEC99.25CE,GBPINR 27DEC23 99.25 CE,27-12-2023,1,0.0025,99,25,99.25
3573,CDS,cde_fo,EURINR,5981,OPTCUR,CE,95.5,EURINR28JULY2395.5CE,EURINR2372895.5CE,EURINR 28JUL23 95.5 CE,28-07-2023,1,0.0025,95,5,95.5
3574,CDS,cde_fo,EURINR,5982,OPTCUR,PE,95.5,EURINR28JULY2395.5PE,EURINR2372895.5PE,EURINR 28JUL23 95.5 PE,28-07-2023,1,0.0025,95,5,95.5
3575,CDS,cde_fo,EURINR,5983,OPTCUR,CE,95.75,EURINR28JULY2395.75CE,EURINR2372895.75CE,EURINR 28JUL23 95.75 CE,28-07-2023,1,0.0025,95,75,95.75
3576,CDS,cde_fo,EURINR,5984,OPTCUR,PE,95.75,EURINR28JULY2395.75PE,EURINR2372895.75PE,EURINR 28JUL23 95.75 PE,28-07-2023,1,0.0025,95,75,95.75
3577,CDS,cde_fo,EURINR,5985,OPTCUR,CE,87.5,EURINR11AUGUST2387.5CE,EURINR2381187.5CE,EURINR 11AUG23 87.5 CE,11-08-2023,1,0.0025,87,5,87.5
3578,CDS,cde_fo,EURINR,5998,OPTCUR,PE,87.5,EURINR11AUGUST2387.5PE,EURINR2381187.5PE,EURINR 11AUG23 87.5 PE,11-08-2023,1,0.0025,87,5,87.5
3579,CDS,cde_fo,GBPINR,5999,OPTCUR,CE,97.5,GBPINR28JULY2397.5CE,GBPINR2372897.5CE,GBPINR 28JUL23 97.5 CE,28-07-2023,1,0.0025,97,5,97.5
3580,CDS,cde_fo,GBPINR,6000,OPTCUR,PE,97.5,GBPINR28JULY2397.5PE,GBPINR2372897.5PE,GBPINR 28JUL23 97.5 PE,28-07-2023,1,0.0025,97,5,97.5
3581,CDS,cde_fo,JPYINR,6003,OPTCUR,CE,60.75,JPYINR27JUNE2360.75CE,JPYINR23JUN60.75CE,JPYINR 27JUN23 60.75 CE,27-06-2023,1,0.0025,60,75,60.75
3582,CDS,cde_fo,GBPINR,6005,OPTCUR,CE,108,GBPINR18AUGUST23108CE,GBPINR23818108CE,GBPINR 18AUG23 108 CE,18-08-2023,1,0.0025,108,,108
3583,CDS,cde_fo,GBPINR,6006,OPTCUR,PE,108,GBPINR18AUGUST23108PE,GBPINR23818108PE,GBPINR 18AUG23 108 PE,18-08-2023,1,0.0025,108,,108
3584,CDS,cde_fo,GBPINR,6007,OPTCUR,CE,97.75,GBPINR28JULY2397.75CE,GBPINR2372897.75CE,GBPINR 28JUL23 97.75 CE,28-07-2023,1,0.0025,97,75,97.75
3585,CDS,cde_fo,GBPINR,6008,OPTCUR,PE,97.75,GBPINR28JULY2397.75PE,GBPINR2372897.75PE,GBPINR 28JUL23 97.75 PE,28-07-2023,1,0.0025,97,75,97.75
3586,CDS,cde_fo,EURINR,6009,OPTCUR,PE,92,EURINR21JULY2392PE,EURINR2372192PE,EURINR 21JUL23 92 PE,21-07-2023,1,0.0025,92,,92
3587,CDS,cde_fo,EURINR,6010,OPTCUR,CE,92.25,EURINR21JULY2392.25CE,EURINR2372192.25CE,EURINR 21JUL23 92.25 CE,21-07-2023,1,0.0025,92,25,92.25
3588,CDS,cde_fo,GBPINR,6011,OPTCUR,CE,98,GBPINR28JULY2398CE,GBPINR2372898CE,GBPINR 28JUL23 98 CE,28-07-2023,1,0.0025,98,,98
3589,CDS,cde_fo,GBPINR,6012,OPTCUR,PE,98,GBPINR28JULY2398PE,GBPINR2372898PE,GBPINR 28JUL23 98 PE,28-07-2023,1,0.0025,98,,98
3590,CDS,cde_fo,GBPINR,6025,OPTCUR,PE,99.25,GBPINR27DECEMBER2399.25PE,GBPINR23DEC99.25PE,GBPINR 27DEC23 99.25 PE,27-12-2023,1,0.0025,99,25,99.25
3591,CDS,cde_fo,GBPINR,6026,OPTCUR,CE,99.5,GBPINR27DECEMBER2399.5CE,GBPINR23DEC99.5CE,GBPINR 27DEC23 99.5 CE,27-12-2023,1,0.0025,99,5,99.5
3592,CDS,cde_fo,GBPINR,6027,OPTCUR,CE,98.25,GBPINR28JULY2398.25CE,GBPINR2372898.25CE,GBPINR 28JUL23 98.25 CE,28-07-2023,1,0.0025,98,25,98.25
3593,CDS,cde_fo,GBPINR,6028,OPTCUR,PE,98.25,GBPINR28JULY2398.25PE,GBPINR2372898.25PE,GBPINR 28JUL23 98.25 PE,28-07-2023,1,0.0025,98,25,98.25
3594,CDS,cde_fo,GBPINR,6029,OPTCUR,CE,108.25,GBPINR18AUGUST23108.25CE,GBPINR23818108.25CE,GBPINR 18AUG23 108.25 CE,18-08-2023,1,0.0025,108,25,108.25
3595,CDS,cde_fo,GBPINR,6030,OPTCUR,PE,108.25,GBPINR18AUGUST23108.25PE,GBPINR23818108.25PE,GBPINR 18AUG23 108.25 PE,18-08-2023,1,0.0025,108,25,108.25
3596,CDS,cde_fo,GBPINR,6031,OPTCUR,CE,108.5,GBPINR18AUGUST23108.5CE,GBPINR23818108.5CE,GBPINR 18AUG23 108.5 CE,18-08-2023,1,0.0025,108,5,108.5
3597,CDS,cde_fo,GBPINR,6032,OPTCUR,CE,91,GBPINR27DECEMBER2391CE,GBPINR23DEC91CE,GBPINR 27DEC23 91 CE,27-12-2023,1,0.0025,91,,91
3598,CDS,cde_fo,GBPINR,6033,OPTCUR,PE,91,GBPINR27DECEMBER2391PE,GBPINR23DEC91PE,GBPINR 27DEC23 91 PE,27-12-2023,1,0.0025,91,,91
3599,CDS,cde_fo,GBPINR,6034,OPTCUR,CE,91.25,GBPINR27DECEMBER2391.25CE,GBPINR23DEC91.25CE,GBPINR 27DEC23 91.25 CE,27-12-2023,1,0.0025,91,25,91.25
3600,CDS,cde_fo,GBPINR,6035,OPTCUR,PE,91.25,GBPINR27DECEMBER2391.25PE,GBPINR23DEC91.25PE,GBPINR 27DEC23 91.25 PE,27-12-2023,1,0.0025,91,25,91.25
3601,CDS,cde_fo,GBPINR,6036,OPTCUR,CE,91.5,GBPINR27DECEMBER2391.5CE,GBPINR23DEC91.5CE,GBPINR 27DEC23 91.5 CE,27-12-2023,1,0.0025,91,5,91.5
3602,CDS,cde_fo,EURINR,6037,OPTCUR,CE,87.75,EURINR11AUGUST2387.75CE,EURINR2381187.75CE,EURINR 11AUG23 87.75 CE,11-08-2023,1,0.0025,87,75,87.75
3603,CDS,cde_fo,EURINR,6038,OPTCUR,PE,87.75,EURINR11AUGUST2387.75PE,EURINR2381187.75PE,EURINR 11AUG23 87.75 PE,11-08-2023,1,0.0025,87,75,87.75
3604,CDS,cde_fo,EURINR,6039,OPTCUR,CE,88,EURINR11AUGUST2388CE,EURINR2381188CE,EURINR 11AUG23 88 CE,11-08-2023,1,0.0025,88,,88
3605,CDS,cde_fo,EURINR,6040,OPTCUR,PE,88,EURINR11AUGUST2388PE,EURINR2381188PE,EURINR 11AUG23 88 PE,11-08-2023,1,0.0025,88,,88
3606,CDS,cde_fo,GBPUSD,6047,OPTCUR,CE,1.035,GBPUSD27JUNE231.035CE,GBPUSD23JUN1.035CE,GBPUSD 27JUN23 1.035 CE,27-06-2023,1,0.0001,1,35,1.35
3607,CDS,cde_fo,GBPUSD,6048,OPTCUR,PE,1.035,GBPUSD27JUNE231.035PE,GBPUSD23JUN1.035PE,GBPUSD 27JUN23 1.035 PE,27-06-2023,1,0.0001,1,35,1.35
3608,CDS,cde_fo,GBPUSD,6049,OPTCUR,CE,1.04,GBPUSD27JUNE231.04CE,GBPUSD23JUN1.04CE,GBPUSD 27JUN23 1.04 CE,27-06-2023,1,0.0001,1,4,1.4
3609,CDS,cde_fo,GBPUSD,6050,OPTCUR,PE,1.04,GBPUSD27JUNE231.04PE,GBPUSD23JUN1.04PE,GBPUSD 27JUN23 1.04 PE,27-06-2023,1,0.0001,1,4,1.4
3610,CDS,cde_fo,GBPUSD,6051,OPTCUR,CE,1.045,GBPUSD27JUNE231.045CE,GBPUSD23JUN1.045CE,GBPUSD 27JUN23 1.045 CE,27-06-2023,1,0.0001,1,45,1.45
3611,CDS,cde_fo,GBPUSD,6052,OPTCUR,PE,1.045,GBPUSD27JUNE231.045PE,GBPUSD23JUN1.045PE,GBPUSD 27JUN23 1.045 PE,27-06-2023,1,0.0001,1,45,1.45
3612,CDS,cde_fo,GBPINR,6071,OPTCUR,CE,98.5,GBPINR28JULY2398.5CE,GBPINR2372898.5CE,GBPINR 28JUL23 98.5 CE,28-07-2023,1,0.0025,98,5,98.5
3613,CDS,cde_fo,GBPINR,6072,OPTCUR,PE,98.5,GBPINR28JULY2398.5PE,GBPINR2372898.5PE,GBPINR 28JUL23 98.5 PE,28-07-2023,1,0.0025,98,5,98.5
3614,CDS,cde_fo,GBPINR,6075,OPTCUR,PE,99.5,GBPINR27DECEMBER2399.5PE,GBPINR23DEC99.5PE,GBPINR 27DEC23 99.5 PE,27-12-2023,1,0.0025,99,5,99.5
3615,CDS,cde_fo,GBPINR,6076,OPTCUR,CE,99.75,GBPINR27DECEMBER2399.75CE,GBPINR23DEC99.75CE,GBPINR 27DEC23 99.75 CE,27-12-2023,1,0.0025,99,75,99.75
3616,CDS,cde_fo,GBPINR,6077,OPTCUR,PE,99.75,GBPINR27DECEMBER2399.75PE,GBPINR23DEC99.75PE,GBPINR 27DEC23 99.75 PE,27-12-2023,1,0.0025,99,75,99.75
3617,CDS,cde_fo,GBPINR,6078,OPTCUR,CE,100,GBPINR27DECEMBER23100CE,GBPINR23DEC100CE,GBPINR 27DEC23 100 CE,27-12-2023,1,0.0025,100,,100
3618,CDS,cde_fo,GBPINR,6081,OPTCUR,CE,98.75,GBPINR28JULY2398.75CE,GBPINR2372898.75CE,GBPINR 28JUL23 98.75 CE,28-07-2023,1,0.0025,98,75,98.75
3619,CDS,cde_fo,GBPINR,6092,OPTCUR,PE,98.75,GBPINR28JULY2398.75PE,GBPINR2372898.75PE,GBPINR 28JUL23 98.75 PE,28-07-2023,1,0.0025,98,75,98.75
3620,CDS,cde_fo,EURINR,6093,OPTCUR,PE,92.25,EURINR21JULY2392.25PE,EURINR2372192.25PE,EURINR 21JUL23 92.25 PE,21-07-2023,1,0.0025,92,25,92.25
3621,CDS,cde_fo,EURINR,6094,OPTCUR,CE,92.5,EURINR21JULY2392.5CE,EURINR2372192.5CE,EURINR 21JUL23 92.5 CE,21-07-2023,1,0.0025,92,5,92.5
3622,CDS,cde_fo,GBPINR,6095,OPTCUR,CE,99,GBPINR28JULY2399CE,GBPINR2372899CE,GBPINR 28JUL23 99 CE,28-07-2023,1,0.0025,99,,99
3623,CDS,cde_fo,GBPINR,6096,OPTCUR,PE,99,GBPINR28JULY2399PE,GBPINR2372899PE,GBPINR 28JUL23 99 PE,28-07-2023,1,0.0025,99,,99
3624,CDS,cde_fo,GBPINR,6097,OPTCUR,CE,99.25,GBPINR28JULY2399.25CE,GBPINR2372899.25CE,GBPINR 28JUL23 99.25 CE,28-07-2023,1,0.0025,99,25,99.25
3625,CDS,cde_fo,GBPINR,6098,OPTCUR,PE,99.25,GBPINR28JULY2399.25PE,GBPINR2372899.25PE,GBPINR 28JUL23 99.25 PE,28-07-2023,1,0.0025,99,25,99.25
3626,CDS,cde_fo,GBPINR,6099,OPTCUR,CE,99.5,GBPINR28JULY2399.5CE,GBPINR2372899.5CE,GBPINR 28JUL23 99.5 CE,28-07-2023,1,0.0025,99,5,99.5
3627,CDS,cde_fo,GBPINR,6111,OPTCUR,PE,99.5,GBPINR28JULY2399.5PE,GBPINR2372899.5PE,GBPINR 28JUL23 99.5 PE,28-07-2023,1,0.0025,99,5,99.5
3628,CDS,cde_fo,GBPUSD,6112,OPTCUR,PE,1.25,GBPUSD28MARCH241.25PE,GBPUSD24MAR1.25PE,GBPUSD 28MAR24 1.25 PE,28-03-2024,1,0.0001,1,25,1.25
3629,CDS,cde_fo,GBPUSD,6113,OPTCUR,CE,1.255,GBPUSD28MARCH241.255CE,GBPUSD24MAR1.255CE,GBPUSD 28MAR24 1.255 CE,28-03-2024,1,0.0001,1,255,1.255
3630,CDS,cde_fo,EURINR,6116,OPTCUR,PE,92.5,EURINR21JULY2392.5PE,EURINR2372192.5PE,EURINR 21JUL23 92.5 PE,21-07-2023,1,0.0025,92,5,92.5
3631,CDS,cde_fo,EURINR,6117,OPTCUR,CE,92.75,EURINR21JULY2392.75CE,EURINR2372192.75CE,EURINR 21JUL23 92.75 CE,21-07-2023,1,0.0025,92,75,92.75
3632,CDS,cde_fo,EURINR,6118,OPTCUR,PE,92.75,EURINR21JULY2392.75PE,EURINR2372192.75PE,EURINR 21JUL23 92.75 PE,21-07-2023,1,0.0025,92,75,92.75
3633,CDS,cde_fo,EURINR,6119,OPTCUR,CE,93,EURINR21JULY2393CE,EURINR2372193CE,EURINR 21JUL23 93 CE,21-07-2023,1,0.0025,93,,93
3634,CDS,cde_fo,EURINR,6120,OPTCUR,PE,93,EURINR21JULY2393PE,EURINR2372193PE,EURINR 21JUL23 93 PE,21-07-2023,1,0.0025,93,,93
3635,CDS,cde_fo,EURINR,6121,OPTCUR,CE,93.25,EURINR21JULY2393.25CE,EURINR2372193.25CE,EURINR 21JUL23 93.25 CE,21-07-2023,1,0.0025,93,25,93.25
3636,CDS,cde_fo,EURINR,6122,OPTCUR,PE,93.25,EURINR21JULY2393.25PE,EURINR2372193.25PE,EURINR 21JUL23 93.25 PE,21-07-2023,1,0.0025,93,25,93.25
